CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.0075, value_loss_coef=0.5, max_grad_norm=0.5, seed=18336, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250723/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.0001, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 3500000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2', walking=False, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.0075, value_loss_coef=0.5, max_grad_norm=0.5, seed=18336, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250723/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.0001, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[850000, 3500000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2', walking=False, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
Using Precomputed Plume...
2025-07-23 15:15:31.158 python[3873:38617124] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
2025-07-23 15:15:31.158 python[3875:38617126] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x16bb7ad30>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 0.3, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 2.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': False, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 18336, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/ExptMemory20250723//plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2.pt.start
Stage: 0/2 - constantx5b5 b0.3 q2.0 n850000
Saved ./trained_models/ExptMemory20250723/plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2.pt
Update 0/207, T 4096, FPS 424, 17-training-episode: mean/median -43.5/-67.7, min/max -92.1/84.4
Episode: 94, reward_sum: -6.921691892668605, Steps: 87, Reason: OOB
Episode: 95, reward_sum: -6.961941176559776, Steps: 154, Reason: OOB
Episode: 96, reward_sum: -6.825511171482503, Steps: 148, Reason: OOB
Episode: 97, reward_sum: -6.559330736170523, Steps: 132, Reason: OOB
Episode: 98, reward_sum: -6.645595624111593, Steps: 84, Reason: OOB
Episode: 99, reward_sum: -6.78701909026131, Steps: 83, Reason: OOB
Episode: 100, reward_sum: -6.390999804716557, Steps: 143, Reason: OOB
Episode: 101, reward_sum: -6.517541639506817, Steps: 127, Reason: OOB
Episode: 102, reward_sum: -6.503201298415661, Steps: 91, Reason: OOB
Episode: 103, reward_sum: -6.685457042884082, Steps: 85, Reason: OOB
Episode: 104, reward_sum: -7.263770861551166, Steps: 68, Reason: OOB
Episode: 105, reward_sum: -6.478899945446756, Steps: 136, Reason: OOB
Episode: 106, reward_sum: -6.271102460450493, Steps: 127, Reason: OOB
Episode: 107, reward_sum: -6.300542046315968, Steps: 105, Reason: OOB
Episode: 108, reward_sum: -6.899744457099587, Steps: 96, Reason: OOB
Episode: 109, reward_sum: -7.057878278195858, Steps: 87, Reason: OOB
Episode: 110, reward_sum: -6.820621379185468, Steps: 159, Reason: OOB
Episode: 111, reward_sum: -6.748284508357756, Steps: 144, Reason: OOB
Episode: 112, reward_sum: -6.809576373081654, Steps: 129, Reason: OOB
Episode: 113, reward_sum: -6.781157887191512, Steps: 115, Reason: OOB
Episode: 114, reward_sum: -7.070417034905404, Steps: 104, Reason: OOB
Episode: 115, reward_sum: -7.250183203839697, Steps: 170, Reason: OOB
Episode: 116, reward_sum: -6.987002399051562, Steps: 135, Reason: OOB
Episode: 117, reward_sum: -6.797494537371676, Steps: 159, Reason: OOB
Episode: 118, reward_sum: -6.81886127571488, Steps: 140, Reason: OOB
Episode: 119, reward_sum: -6.11306764325127, Steps: 43, Reason: OOB
Episode: 120, reward_sum: 111.28094414799125, Steps: 143, Reason: HOME
Episode: 121, reward_sum: 110.97186908556614, Steps: 230, Reason: HOME
Episode: 122, reward_sum: -8.140332737471908, Steps: 183, Reason: OOB
Episode: 123, reward_sum: -5.76991707412526, Steps: 65, Reason: OOB
Episode: 124, reward_sum: -5.48321467806818, Steps: 60, Reason: OOB
Episode: 125, reward_sum: -7.506892770645209, Steps: 173, Reason: OOB
Episode: 126, reward_sum: -7.84384607244283, Steps: 171, Reason: OOB
Episode: 127, reward_sum: -7.698322357493453, Steps: 162, Reason: OOB
Episode: 128, reward_sum: -6.248604694148526, Steps: 36, Reason: OOB
Episode: 129, reward_sum: -5.792042478919029, Steps: 31, Reason: OOB
Episode: 130, reward_sum: -6.972125431231689, Steps: 158, Reason: OOB
Episode: 131, reward_sum: -7.164584383368492, Steps: 166, Reason: OOB
Episode: 132, reward_sum: -7.585919214645401, Steps: 161, Reason: OOB
Episode: 133, reward_sum: -7.53828613832593, Steps: 150, Reason: OOB
Episode: 134, reward_sum: -7.174699934199452, Steps: 127, Reason: OOB
Episode: 135, reward_sum: -6.701608075993136, Steps: 156, Reason: OOB
Episode: 136, reward_sum: -7.234845816274174, Steps: 164, Reason: OOB
Episode: 137, reward_sum: -7.297300725709647, Steps: 157, Reason: OOB
Episode: 138, reward_sum: -7.18286531791091, Steps: 140, Reason: OOB
Episode: 139, reward_sum: -7.063838324509561, Steps: 127, Reason: OOB
Episode: 140, reward_sum: -7.015229997690767, Steps: 158, Reason: OOB
Episode: 141, reward_sum: -7.2142826253548265, Steps: 154, Reason: OOB
Episode: 142, reward_sum: -6.930339489656035, Steps: 137, Reason: OOB
Episode: 143, reward_sum: -7.630021211691201, Steps: 115, Reason: OOB
Episode: 144, reward_sum: -7.280650518834591, Steps: 33, Reason: OOB
Episode: 145, reward_sum: -7.532279199192999, Steps: 161, Reason: OOB
Episode: 146, reward_sum: -7.2008149202447385, Steps: 155, Reason: OOB
Episode: 147, reward_sum: -7.531725610606372, Steps: 150, Reason: OOB
Episode: 148, reward_sum: -7.3480395851656795, Steps: 137, Reason: OOB
Episode: 149, reward_sum: -5.824652248993516, Steps: 32, Reason: OOB
Episode: 150, reward_sum: -7.2660317954432685, Steps: 166, Reason: OOB
Episode: 151, reward_sum: -7.3732600782532245, Steps: 160, Reason: OOB
Episode: 152, reward_sum: -7.490037757786922, Steps: 158, Reason: OOB
Episode: 153, reward_sum: -7.5651332450215705, Steps: 151, Reason: OOB
Episode: 154, reward_sum: -5.5733319816645235, Steps: 48, Reason: OOB
Episode: 155, reward_sum: -7.02393406038027, Steps: 166, Reason: OOB
Episode: 156, reward_sum: -7.359079523361288, Steps: 152, Reason: OOB
Episode: 157, reward_sum: -7.362998059019446, Steps: 160, Reason: OOB
Episode: 158, reward_sum: -7.517364611616358, Steps: 154, Reason: OOB
Episode: 159, reward_sum: -5.6118958127335645, Steps: 59, Reason: OOB
Episode: 160, reward_sum: -8.496605539927259, Steps: 162, Reason: OOB
Episode: 161, reward_sum: -8.058368027559482, Steps: 148, Reason: OOB
Episode: 162, reward_sum: -8.686146548832767, Steps: 121, Reason: OOB
Episode: 163, reward_sum: -8.482923749252222, Steps: 67, Reason: OOB
Episode: 164, reward_sum: -7.794311876641586, Steps: 102, Reason: OOB
Episode: 165, reward_sum: -8.222074328456074, Steps: 91, Reason: OOB
Episode: 166, reward_sum: -8.144334957687533, Steps: 94, Reason: OOB
Episode: 167, reward_sum: -8.351320797111839, Steps: 80, Reason: OOB
Episode: 168, reward_sum: -8.491438537836075, Steps: 80, Reason: OOB
Episode: 169, reward_sum: -7.9532007509842515, Steps: 36, Reason: OOB
Episode: 170, reward_sum: -8.356736721936613, Steps: 99, Reason: OOB
Episode: 171, reward_sum: -7.648600362124853, Steps: 92, Reason: OOB
Episode: 172, reward_sum: -8.009913148358464, Steps: 84, Reason: OOB
Episode: 173, reward_sum: -8.162458381149918, Steps: 75, Reason: OOB
Episode: 174, reward_sum: -8.224288092460483, Steps: 74, Reason: OOB
Episode: 175, reward_sum: -7.5077277174568735, Steps: 98, Reason: OOB
Episode: 176, reward_sum: -7.680145609425381, Steps: 90, Reason: OOB
Episode: 177, reward_sum: -7.595457550720312, Steps: 91, Reason: OOB
Episode: 178, reward_sum: -8.467615748522803, Steps: 80, Reason: OOB
Episode: 179, reward_sum: -8.203111328650266, Steps: 66, Reason: OOB
Episode: 180, reward_sum: -7.689787182025611, Steps: 88, Reason: OOB
Episode: 181, reward_sum: -7.541940021794289, Steps: 92, Reason: OOB
Episode: 182, reward_sum: -7.694983349647373, Steps: 86, Reason: OOB
Episode: 183, reward_sum: -7.864572713617235, Steps: 75, Reason: OOB
Episode: 184, reward_sum: -8.759798273502383, Steps: 65, Reason: OOB
Episode: 185, reward_sum: -7.625288586772513, Steps: 102, Reason: OOB
Episode: 186, reward_sum: -7.616806706995703, Steps: 96, Reason: OOB
Episode: 187, reward_sum: -7.43207702820655, Steps: 84, Reason: OOB
Episode: 188, reward_sum: -7.9042926309630275, Steps: 85, Reason: OOB
Episode: 189, reward_sum: -8.407439712667838, Steps: 76, Reason: OOB
Episode: 190, reward_sum: -7.459302512288559, Steps: 118, Reason: OOB
Episode: 191, reward_sum: -7.795831911033019, Steps: 98, Reason: OOB
Episode: 192, reward_sum: -7.518398069776595, Steps: 44, Reason: OOB
Episode: 193, reward_sum: -7.413822044618428, Steps: 42, Reason: OOB
Episode: 194, reward_sum: -8.658181056496687, Steps: 94, Reason: OOB
Episode: 195, reward_sum: -7.596574046881869, Steps: 137, Reason: OOB
Episode: 196, reward_sum: -8.087525556562468, Steps: 128, Reason: OOB
Episode: 197, reward_sum: -7.957259607152082, Steps: 98, Reason: OOB
Episode: 198, reward_sum: -7.631392834475264, Steps: 101, Reason: OOB
Episode: 199, reward_sum: -8.237869482953101, Steps: 45, Reason: OOB
Episode: 200, reward_sum: -8.049121120449854, Steps: 173, Reason: OOB
Episode: 201, reward_sum: -3.708609282344696, Steps: 265, Reason: OOB
Episode: 202, reward_sum: -7.65188208851032, Steps: 64, Reason: OOB
Episode: 203, reward_sum: -7.602443191688508, Steps: 54, Reason: OOB
Episode: 204, reward_sum: -7.53832849371247, Steps: 141, Reason: OOB
Episode: 205, reward_sum: -8.185202962253243, Steps: 156, Reason: OOB
Episode: 206, reward_sum: -8.144706728868186, Steps: 154, Reason: OOB
Episode: 207, reward_sum: -8.072541079483926, Steps: 139, Reason: OOB
Episode: 208, reward_sum: -8.069202015642077, Steps: 126, Reason: OOB
Episode: 209, reward_sum: -7.29255430214107, Steps: 33, Reason: OOB
Episode: 210, reward_sum: -7.721250692382455, Steps: 164, Reason: OOB
Episode: 211, reward_sum: -7.947971085377503, Steps: 153, Reason: OOB
Episode: 212, reward_sum: -8.062388441059738, Steps: 141, Reason: OOB
Episode: 213, reward_sum: -7.913777570705861, Steps: 129, Reason: OOB
Episode: 214, reward_sum: -7.977639792021364, Steps: 119, Reason: OOB
Episode: 215, reward_sum: -7.608758575166576, Steps: 158, Reason: OOB
Episode: 216, reward_sum: -7.992783807450905, Steps: 150, Reason: OOB
Episode: 217, reward_sum: -7.7804623355623335, Steps: 141, Reason: OOB
Episode: 218, reward_sum: -7.877774760592729, Steps: 120, Reason: OOB
Episode: 219, reward_sum: -7.867227169685066, Steps: 115, Reason: OOB
Episode: 220, reward_sum: -7.846835717340582, Steps: 141, Reason: OOB
Episode: 221, reward_sum: -7.7124992506578565, Steps: 140, Reason: OOB
Episode: 222, reward_sum: -7.690479663433507, Steps: 124, Reason: OOB
Episode: 223, reward_sum: -8.132318588905036, Steps: 106, Reason: OOB
Episode: 224, reward_sum: -7.890400351025164, Steps: 32, Reason: OOB
Episode: 225, reward_sum: -7.79519985220395, Steps: 154, Reason: OOB
Episode: 226, reward_sum: -7.597258328460157, Steps: 142, Reason: OOB
Episode: 227, reward_sum: -8.147235282231122, Steps: 133, Reason: OOB
Episode: 228, reward_sum: -7.770038263872266, Steps: 128, Reason: OOB
Episode: 229, reward_sum: -8.123603177737095, Steps: 119, Reason: OOB
Episode: 230, reward_sum: -6.93588471628027, Steps: 60, Reason: OOB
Episode: 231, reward_sum: -7.652413690128014, Steps: 148, Reason: OOB
Episode: 232, reward_sum: -8.57681965874508, Steps: 140, Reason: OOB
Episode: 233, reward_sum: -8.284864324959926, Steps: 44, Reason: OOB
Episode: 234, reward_sum: -7.00596961111296, Steps: 42, Reason: OOB
Episode: 235, reward_sum: -7.978904088318814, Steps: 160, Reason: OOB
Episode: 236, reward_sum: -7.887573493644595, Steps: 155, Reason: OOB
Episode: 237, reward_sum: -8.114525334676728, Steps: 146, Reason: OOB
Episode: 238, reward_sum: -7.83430647617206, Steps: 46, Reason: OOB
Episode: 239, reward_sum: -7.602807042072527, Steps: 132, Reason: OOB
Saving ./trained_models/ExptMemory20250723//plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2//switch45x5b5.pkl
Saving ./trained_models/ExptMemory20250723//plume_20250723_VRNN_constantx5b5noisy3x5b5_stepoob_bx0.30.8_t8500003500000_q2.00.5_dmx0.80.8_dmn0.70.4_h64_wd0.0001_n2_codeVRNN_seed18336f2//switch45x5b5_summary.csv
Exception: 'Namespace' object has no attribute 'diffusionx'
Traceback (most recent call last):
  File "/Users/aaravsinha/manyplume/oneplume/ppo/evalCli.py", line 308, in eval_loop
    diffusionx=args.diffusionx,
AttributeError: 'Namespace' object has no attribute 'diffusionx'
Evaluating on dataset: constantx5b5
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x3164f6130>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 1.0, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.4, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': False, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': False, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 18336, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob']
Using fixed evaluation sequence [time, angle, loc_y]... (240 episodes) 
Episode: 0, reward_sum: 95.76429923810065, Steps: 105, Reason: HOME
Episode: 1, reward_sum: -4.4587001809850335, Steps: 299, Reason: OOT
Episode: 2, reward_sum: -4.503579603973776, Steps: 44, Reason: OOB
Episode: 3, reward_sum: -10.18065923845279, Steps: 299, Reason: OOT
Episode: 4, reward_sum: -9.218505715951324, Steps: 262, Reason: OOB
Episode: 5, reward_sum: -3.1505592800676823, Steps: 58, Reason: OOB
Episode: 6, reward_sum: -3.064848256180994, Steps: 47, Reason: OOB
Episode: 7, reward_sum: -6.983819594839588, Steps: 156, Reason: OOB
Episode: 8, reward_sum: -5.212830459699035, Steps: 69, Reason: OOB
Episode: 9, reward_sum: -4.036883261054754, Steps: 27, Reason: OOB
Episode: 10, reward_sum: -7.076485642930493, Steps: 245, Reason: OOB
Episode: 11, reward_sum: -6.472592595295282, Steps: 157, Reason: OOB
Episode: 12, reward_sum: -5.467170193383936, Steps: 128, Reason: OOB
Episode: 13, reward_sum: -6.018375902669504, Steps: 108, Reason: OOB
Episode: 14, reward_sum: -3.992430157959461, Steps: 26, Reason: OOB
Episode: 15, reward_sum: -4.937381759285927, Steps: 132, Reason: OOB
Episode: 16, reward_sum: -5.134392485953867, Steps: 127, Reason: OOB
Episode: 17, reward_sum: -5.143762176856399, Steps: 113, Reason: OOB
Episode: 18, reward_sum: -5.358825669391081, Steps: 96, Reason: OOB
Episode: 19, reward_sum: -4.4470963682979345, Steps: 36, Reason: OOB
Episode: 20, reward_sum: -6.402629002695903, Steps: 128, Reason: OOB
Episode: 21, reward_sum: -5.192570007406175, Steps: 220, Reason: OOB
Episode: 22, reward_sum: -7.32480354141444, Steps: 164, Reason: OOB
Episode: 23, reward_sum: -6.210816476959735, Steps: 107, Reason: OOB
Episode: 24, reward_sum: -4.260924756526947, Steps: 25, Reason: OOB
Episode: 25, reward_sum: -5.590125446207821, Steps: 223, Reason: OOB
Episode: 26, reward_sum: 111.42675855010748, Steps: 70, Reason: HOME
Episode: 27, reward_sum: -6.317347759846598, Steps: 150, Reason: OOB
Episode: 28, reward_sum: -5.681396393105388, Steps: 100, Reason: OOB
Episode: 29, reward_sum: -4.712195456027985, Steps: 61, Reason: OOB
Episode: 30, reward_sum: -5.6472551400074735, Steps: 146, Reason: OOB
Episode: 31, reward_sum: -5.654621155932546, Steps: 120, Reason: OOB
Episode: 32, reward_sum: -5.0418690668884665, Steps: 117, Reason: OOB
Episode: 33, reward_sum: -5.553189961647149, Steps: 117, Reason: OOB
Episode: 34, reward_sum: -5.223358592018485, Steps: 93, Reason: OOB
Episode: 35, reward_sum: -6.177551185479388, Steps: 157, Reason: OOB
Episode: 36, reward_sum: -5.118483513360843, Steps: 99, Reason: OOB
Episode: 37, reward_sum: -5.280488714692183, Steps: 98, Reason: OOB
Episode: 38, reward_sum: -3.9289364484138787, Steps: 126, Reason: OOB
Episode: 39, reward_sum: -6.606699246913195, Steps: 134, Reason: OOB
Episode: 40, reward_sum: -7.210045164451003, Steps: 177, Reason: OOB
Episode: 41, reward_sum: -6.136805639936938, Steps: 142, Reason: OOB
Episode: 42, reward_sum: -6.726248066232074, Steps: 119, Reason: OOB
Episode: 43, reward_sum: -5.861414333921857, Steps: 94, Reason: OOB
Episode: 44, reward_sum: -6.5009015910327435, Steps: 114, Reason: OOB
Episode: 45, reward_sum: -6.931997495237738, Steps: 149, Reason: OOB
Episode: 46, reward_sum: -4.8927021631971, Steps: 102, Reason: OOB
Episode: 47, reward_sum: -5.6948534259572625, Steps: 72, Reason: OOB
Episode: 48, reward_sum: -4.9377030692994595, Steps: 55, Reason: OOB
Episode: 49, reward_sum: -4.329978100955486, Steps: 26, Reason: OOB
Episode: 50, reward_sum: -6.884130079532042, Steps: 143, Reason: OOB
Episode: 51, reward_sum: -6.405685500241816, Steps: 131, Reason: OOB
Episode: 52, reward_sum: -5.6149503998458385, Steps: 85, Reason: OOB
Episode: 53, reward_sum: -5.344666730612516, Steps: 64, Reason: OOB
Episode: 54, reward_sum: -4.483890971168876, Steps: 26, Reason: OOB
Episode: 55, reward_sum: -6.803092852933332, Steps: 139, Reason: OOB
Episode: 56, reward_sum: -4.923102939501405, Steps: 79, Reason: OOB
Episode: 57, reward_sum: -6.356822241097689, Steps: 124, Reason: OOB
Episode: 58, reward_sum: -5.488762700930238, Steps: 56, Reason: OOB
Episode: 59, reward_sum: -4.95337469689548, Steps: 28, Reason: OOB
Episode: 60, reward_sum: -6.210232796380296, Steps: 128, Reason: OOB
Episode: 61, reward_sum: -6.397041212767363, Steps: 130, Reason: OOB
Episode: 62, reward_sum: -4.922886026091874, Steps: 191, Reason: OOB
Episode: 63, reward_sum: -5.985562669113278, Steps: 68, Reason: OOB
Episode: 64, reward_sum: -4.567026963457465, Steps: 21, Reason: OOB
Episode: 65, reward_sum: -7.126438739243895, Steps: 169, Reason: OOB
Episode: 66, reward_sum: -7.251448419876397, Steps: 154, Reason: OOB
Episode: 67, reward_sum: -7.077704465016723, Steps: 151, Reason: OOB
Episode: 68, reward_sum: -5.246135208755732, Steps: 69, Reason: OOB
Episode: 69, reward_sum: -4.436774173751473, Steps: 33, Reason: OOB
Episode: 70, reward_sum: -6.3013197656255215, Steps: 230, Reason: OOB
Episode: 71, reward_sum: -8.226076952880248, Steps: 183, Reason: OOB
Episode: 72, reward_sum: -7.867168156197295, Steps: 174, Reason: OOB
Episode: 73, reward_sum: -6.679607450962067, Steps: 127, Reason: OOB
Episode: 74, reward_sum: -5.777179479598999, Steps: 91, Reason: OOB
Episode: 75, reward_sum: -9.924094171263278, Steps: 234, Reason: OOB
Episode: 76, reward_sum: -6.2838024330558255, Steps: 166, Reason: OOB
Episode: 77, reward_sum: -7.660021818126552, Steps: 166, Reason: OOB
Episode: 78, reward_sum: -6.113060598261654, Steps: 104, Reason: OOB
Episode: 79, reward_sum: -6.771422078832984, Steps: 118, Reason: OOB
Episode: 80, reward_sum: -8.543137715347257, Steps: 169, Reason: OOB
Episode: 81, reward_sum: -9.317477164324373, Steps: 181, Reason: OOB
Episode: 82, reward_sum: -9.547112792730331, Steps: 163, Reason: OOB
Episode: 83, reward_sum: -6.959376076294575, Steps: 89, Reason: OOB
Episode: 84, reward_sum: -8.50305551290512, Steps: 125, Reason: OOB
Episode: 85, reward_sum: -7.857228496577591, Steps: 110, Reason: OOB
Episode: 86, reward_sum: -8.687059603398666, Steps: 137, Reason: OOB
Episode: 87, reward_sum: -8.983709324616939, Steps: 126, Reason: OOB
Episode: 88, reward_sum: -6.2957517728209496, Steps: 46, Reason: OOB
Episode: 89, reward_sum: -5.756512163206935, Steps: 25, Reason: OOB
Episode: 90, reward_sum: -6.946432292490499, Steps: 81, Reason: OOB
Episode: 91, reward_sum: -8.34664626000449, Steps: 138, Reason: OOB
Episode: 92, reward_sum: -6.961792015936226, Steps: 74, Reason: OOB
Episode: 93, reward_sum: -8.877641756087542, Steps: 105, Reason: OOB
Episode: 94, reward_sum: -6.170483108609915, Steps: 27, Reason: OOB
Episode: 95, reward_sum: -8.10822221962735, Steps: 143, Reason: OOB
Episode: 96, reward_sum: -8.241596473322716, Steps: 132, Reason: OOB
Episode: 97, reward_sum: -9.055057533085346, Steps: 116, Reason: OOB
Episode: 98, reward_sum: -8.58656672295183, Steps: 110, Reason: OOB
Episode: 99, reward_sum: -8.12974363565445, Steps: 83, Reason: OOB
Episode: 100, reward_sum: -8.381215277942829, Steps: 125, Reason: OOB
Episode: 101, reward_sum: -7.926117183640599, Steps: 121, Reason: OOB
Episode: 102, reward_sum: -7.97374923992902, Steps: 109, Reason: OOB
Episode: 103, reward_sum: -6.748633806128055, Steps: 37, Reason: OOB
Episode: 104, reward_sum: -7.397033525630832, Steps: 39, Reason: OOB
Episode: 105, reward_sum: -7.404578358866274, Steps: 141, Reason: OOB
Episode: 106, reward_sum: -7.716843749396503, Steps: 125, Reason: OOB
Episode: 107, reward_sum: -7.866213315166533, Steps: 117, Reason: OOB
Episode: 108, reward_sum: -6.436448514927179, Steps: 49, Reason: OOB
Episode: 109, reward_sum: -5.9962579272687435, Steps: 28, Reason: OOB
Episode: 110, reward_sum: -7.647253241120779, Steps: 140, Reason: OOB
Episode: 111, reward_sum: -7.467324533034116, Steps: 125, Reason: OOB
Episode: 112, reward_sum: -8.14353636605665, Steps: 129, Reason: OOB
Episode: 113, reward_sum: -6.254682627390139, Steps: 65, Reason: OOB
Episode: 114, reward_sum: -6.220712183043361, Steps: 58, Reason: OOB
Episode: 115, reward_sum: -7.97379607334733, Steps: 154, Reason: OOB
Episode: 116, reward_sum: -7.560502816413646, Steps: 140, Reason: OOB
Episode: 117, reward_sum: -6.852992977481335, Steps: 82, Reason: OOB
Episode: 118, reward_sum: -6.566564925538842, Steps: 70, Reason: OOB
Episode: 119, reward_sum: -7.199181314557791, Steps: 85, Reason: OOB
Episode: 120, reward_sum: -8.555825146253483, Steps: 194, Reason: OOB
Episode: 121, reward_sum: -8.96724979262217, Steps: 161, Reason: OOB
Episode: 122, reward_sum: -8.515628768363968, Steps: 137, Reason: OOB
Episode: 123, reward_sum: -8.335530860465951, Steps: 127, Reason: OOB
Episode: 124, reward_sum: -7.420818022917956, Steps: 95, Reason: OOB
