CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=30128, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/Walking20250807/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1000000, 10000], qvar=[0.4, 0.5], birthx=[2.7, 2.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=30128, cuda_deterministic=False, num_processes=1, num_steps=2048, ppo_epoch=10, num_mini_batch=1, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/Walking20250807/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.00012, rnn_type='VRNN', hidden_size=64, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1000000, 10000], qvar=[0.4, 0.5], birthx=[2.7, 2.0], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x179b613a0>, 't_val_min': 10.0, 'sim_steps_max': 1000, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.7, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 30128, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob']
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x179b5c5b0>, 't_val_min': 10.0, 'sim_steps_max': 1000, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.7, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.4, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 30128, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob']
Using MLPBase
hidden_size 64
Using VanillaRNN
Saved ./trained_models/Walking20250807//plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt.start
Stage: 0/2 - constantx5b5 b2.7 q0.4 n1000000
Saved ./trained_models/Walking20250807/plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt
Update 0/488, T 2048, FPS 134, 30-training-episode: mean/median -1.3/-1.2, min/max -2.8/-0.5
Update 347/488, T 712704, FPS 144, 50-training-episode: mean/median 48.2/-0.6, min/max -2.1/102.2
Update 348/488, T 714752, FPS 144, 50-training-episode: mean/median 62.6/101.3, min/max -2.1/102.3
Update 349/488, T 716800, FPS 144, 50-training-episode: mean/median 64.7/101.4, min/max -1.7/102.3
Update 350/488, T 718848, FPS 144, 50-training-episode: mean/median 46.3/-0.6, min/max -1.6/102.1
Update 351/488, T 720896, FPS 144, 50-training-episode: mean/median 46.2/-0.6, min/max -1.7/102.3
Update 352/488, T 722944, FPS 144, 50-training-episode: mean/median 46.2/-0.6, min/max -1.7/102.4
Update 353/488, T 724992, FPS 144, 50-training-episode: mean/median 44.1/-0.6, min/max -1.7/102.3
Update 354/488, T 727040, FPS 144, 50-training-episode: mean/median 48.2/-0.4, min/max -1.7/102.1
Update 355/488, T 729088, FPS 144, 50-training-episode: mean/median 60.6/101.3, min/max -1.7/102.3
Update 356/488, T 731136, FPS 144, 50-training-episode: mean/median 56.5/101.2, min/max -2.0/102.3
Update 357/488, T 733184, FPS 144, 50-training-episode: mean/median 52.4/101.0, min/max -2.0/102.4
Update 358/488, T 735232, FPS 144, 50-training-episode: mean/median 54.4/101.4, min/max -1.9/102.4
Update 359/488, T 737280, FPS 144, 50-training-episode: mean/median 56.4/101.1, min/max -1.9/102.3
Update 360/488, T 739328, FPS 144, 50-training-episode: mean/median 58.4/101.1, min/max -1.6/102.3
Update 361/488, T 741376, FPS 144, 50-training-episode: mean/median 52.3/101.0, min/max -1.7/102.2
Update 362/488, T 743424, FPS 144, 50-training-episode: mean/median 52.4/101.1, min/max -1.7/102.2
Update 363/488, T 745472, FPS 144, 50-training-episode: mean/median 54.3/101.1, min/max -1.7/102.2
Update 364/488, T 747520, FPS 144, 50-training-episode: mean/median 60.5/101.3, min/max -2.0/102.3
Update 365/488, T 749568, FPS 144, 50-training-episode: mean/median 48.2/-0.6, min/max -2.0/102.3
Update 366/488, T 751616, FPS 144, 50-training-episode: mean/median 46.2/-0.7, min/max -1.7/102.4
Update 367/488, T 753664, FPS 144, 50-training-episode: mean/median 50.4/50.6, min/max -1.7/102.4
Update 368/488, T 755712, FPS 144, 50-training-episode: mean/median 56.6/101.3, min/max -1.8/102.3
Update 369/488, T 757760, FPS 144, 50-training-episode: mean/median 52.4/101.0, min/max -1.8/102.3
Update 370/488, T 759808, FPS 144, 50-training-episode: mean/median 54.4/100.8, min/max -1.7/102.3
Update 371/488, T 761856, FPS 144, 50-training-episode: mean/median 64.7/101.3, min/max -1.4/102.3
Update 372/488, T 763904, FPS 144, 50-training-episode: mean/median 52.4/101.1, min/max -1.5/102.3
Update 373/488, T 765952, FPS 144, 50-training-episode: mean/median 46.2/-0.4, min/max -1.8/102.3
Update 374/488, T 768000, FPS 144, 50-training-episode: mean/median 60.6/101.3, min/max -1.8/102.3
Update 375/488, T 770048, FPS 144, 50-training-episode: mean/median 62.7/101.5, min/max -1.7/102.3
Update 376/488, T 772096, FPS 144, 50-training-episode: mean/median 48.2/-0.6, min/max -1.7/102.3
Update 377/488, T 774144, FPS 144, 50-training-episode: mean/median 52.4/100.8, min/max -1.8/102.2
Update 378/488, T 776192, FPS 144, 50-training-episode: mean/median 52.3/100.8, min/max -1.8/102.2
Update 379/488, T 778240, FPS 144, 50-training-episode: mean/median 58.5/101.3, min/max -1.6/102.3
Update 380/488, T 780288, FPS 144, 50-training-episode: mean/median 46.2/-0.6, min/max -1.8/102.3
Update 381/488, T 782336, FPS 144, 50-training-episode: mean/median 44.2/-0.7, min/max -1.8/102.4
Update 382/488, T 784384, FPS 144, 50-training-episode: mean/median 46.3/-0.6, min/max -1.7/102.4
Update 383/488, T 786432, FPS 144, 50-training-episode: mean/median 48.3/-0.6, min/max -1.7/102.2
Update 384/488, T 788480, FPS 144, 50-training-episode: mean/median 52.4/101.1, min/max -1.9/102.3
Update 385/488, T 790528, FPS 144, 50-training-episode: mean/median 54.4/101.3, min/max -1.9/102.3
Update 386/488, T 792576, FPS 144, 50-training-episode: mean/median 48.2/-0.5, min/max -1.7/102.2
Update 387/488, T 794624, FPS 144, 50-training-episode: mean/median 52.3/101.2, min/max -1.7/102.3
Update 388/488, T 796672, FPS 144, 50-training-episode: mean/median 58.5/101.2, min/max -1.6/102.3
Update 389/488, T 798720, FPS 144, 50-training-episode: mean/median 48.3/0.0, min/max -1.6/102.3
Update 390/488, T 800768, FPS 144, 50-training-episode: mean/median 44.1/-0.7, min/max -1.8/102.3
Update 391/488, T 802816, FPS 144, 50-training-episode: mean/median 38.0/-0.7, min/max -1.6/102.3
Update 392/488, T 804864, FPS 144, 50-training-episode: mean/median 44.2/-0.7, min/max -1.6/102.2
Update 393/488, T 806912, FPS 144, 50-training-episode: mean/median 46.2/-0.7, min/max -1.9/102.1
Update 394/488, T 808960, FPS 144, 50-training-episode: mean/median 52.3/100.8, min/max -1.9/102.3
Update 395/488, T 811008, FPS 144, 50-training-episode: mean/median 58.5/101.3, min/max -1.7/102.3
Update 396/488, T 813056, FPS 144, 50-training-episode: mean/median 48.3/0.1, min/max -1.7/102.3
Update 397/488, T 815104, FPS 144, 50-training-episode: mean/median 50.4/50.6, min/max -1.6/102.3
Update 398/488, T 817152, FPS 144, 50-training-episode: mean/median 44.2/-0.4, min/max -1.6/102.2
Update 399/488, T 819200, FPS 144, 50-training-episode: mean/median 42.1/-0.6, min/max -1.7/102.2
Saved ./trained_models/Walking20250807/plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt
Update 400/488, T 821248, FPS 144, 50-training-episode: mean/median 52.3/101.1, min/max -1.7/102.1
Update 401/488, T 823296, FPS 144, 50-training-episode: mean/median 40.0/-0.7, min/max -1.9/102.1
Update 402/488, T 825344, FPS 144, 50-training-episode: mean/median 37.9/-0.8, min/max -1.7/102.0
Update 403/488, T 827392, FPS 144, 50-training-episode: mean/median 42.1/-0.7, min/max -1.6/102.0
Update 404/488, T 829440, FPS 144, 50-training-episode: mean/median 37.9/-0.7, min/max -1.7/102.0
Update 405/488, T 831488, FPS 144, 50-training-episode: mean/median 46.1/-0.4, min/max -1.9/102.1
Update 406/488, T 833536, FPS 144, 50-training-episode: mean/median 50.3/50.6, min/max -1.9/102.1
Update 407/488, T 835584, FPS 144, 50-training-episode: mean/median 58.5/101.3, min/max -1.6/102.1
Update 408/488, T 837632, FPS 144, 50-training-episode: mean/median 38.0/-0.7, min/max -1.6/102.3
Update 409/488, T 839680, FPS 144, 50-training-episode: mean/median 42.1/-0.6, min/max -1.6/102.3
Update 410/488, T 841728, FPS 144, 50-training-episode: mean/median 40.1/-0.6, min/max -1.8/102.1
Update 411/488, T 843776, FPS 144, 50-training-episode: mean/median 33.8/-0.9, min/max -2.1/102.1
Update 412/488, T 845824, FPS 144, 50-training-episode: mean/median 44.1/-0.7, min/max -2.1/102.3
Update 413/488, T 847872, FPS 145, 50-training-episode: mean/median 54.4/101.3, min/max -1.6/102.3
Update 414/488, T 849920, FPS 145, 50-training-episode: mean/median 50.3/50.3, min/max -1.5/102.2
Update 415/488, T 851968, FPS 145, 50-training-episode: mean/median 42.1/-0.5, min/max -1.8/101.9
Update 416/488, T 854016, FPS 145, 50-training-episode: mean/median 50.3/50.4, min/max -1.8/101.9
Update 417/488, T 856064, FPS 145, 50-training-episode: mean/median 54.4/101.2, min/max -1.7/102.1
Update 418/488, T 858112, FPS 145, 50-training-episode: mean/median 50.3/50.4, min/max -1.7/102.1
Update 419/488, T 860160, FPS 145, 50-training-episode: mean/median 52.3/101.1, min/max -1.7/101.9
Update 420/488, T 862208, FPS 145, 50-training-episode: mean/median 46.2/-0.1, min/max -1.7/101.9
Update 421/488, T 864256, FPS 145, 50-training-episode: mean/median 46.1/-0.6, min/max -1.6/101.9
Update 422/488, T 866304, FPS 145, 50-training-episode: mean/median 31.8/-0.7, min/max -1.8/102.0
Update 423/488, T 868352, FPS 145, 50-training-episode: mean/median 38.0/-0.7, min/max -1.8/101.8
Update 424/488, T 870400, FPS 145, 50-training-episode: mean/median 42.1/-0.6, min/max -1.6/102.1
Update 425/488, T 872448, FPS 145, 50-training-episode: mean/median 52.3/101.1, min/max -1.6/102.1
Update 426/488, T 874496, FPS 145, 50-training-episode: mean/median 60.5/101.2, min/max -1.7/102.3
Update 427/488, T 876544, FPS 145, 50-training-episode: mean/median 60.5/101.2, min/max -1.7/102.3
Update 428/488, T 878592, FPS 145, 50-training-episode: mean/median 46.2/-0.6, min/max -1.7/102.0
Update 429/488, T 880640, FPS 145, 50-training-episode: mean/median 44.1/-0.7, min/max -1.7/102.3
Update 430/488, T 882688, FPS 145, 50-training-episode: mean/median 58.5/101.4, min/max -1.5/102.3
Update 431/488, T 884736, FPS 145, 50-training-episode: mean/median 54.4/101.3, min/max -1.8/102.3
Update 432/488, T 886784, FPS 145, 50-training-episode: mean/median 60.5/101.3, min/max -1.8/102.3
Update 433/488, T 888832, FPS 145, 50-training-episode: mean/median 60.5/101.2, min/max -1.6/102.2
Update 434/488, T 890880, FPS 145, 50-training-episode: mean/median 60.6/101.3, min/max -1.6/102.3
Update 435/488, T 892928, FPS 145, 50-training-episode: mean/median 60.6/101.4, min/max -1.8/102.3
Update 436/488, T 894976, FPS 145, 50-training-episode: mean/median 56.4/101.2, min/max -1.8/102.2
Update 437/488, T 897024, FPS 145, 50-training-episode: mean/median 52.3/101.2, min/max -1.8/102.2
Update 438/488, T 899072, FPS 145, 50-training-episode: mean/median 46.1/-0.7, min/max -1.9/102.2
Update 439/488, T 901120, FPS 145, 50-training-episode: mean/median 48.2/-0.4, min/max -1.9/102.2
Update 440/488, T 903168, FPS 145, 50-training-episode: mean/median 44.1/-0.7, min/max -1.7/102.2
Update 441/488, T 905216, FPS 145, 50-training-episode: mean/median 50.3/50.3, min/max -1.8/102.3
Update 442/488, T 907264, FPS 145, 50-training-episode: mean/median 56.5/101.2, min/max -1.8/102.3
Update 443/488, T 909312, FPS 145, 50-training-episode: mean/median 62.6/101.3, min/max -1.8/102.3
Update 444/488, T 911360, FPS 145, 50-training-episode: mean/median 60.5/101.2, min/max -1.7/102.3
Update 445/488, T 913408, FPS 145, 50-training-episode: mean/median 56.4/101.2, min/max -1.7/102.2
Update 446/488, T 915456, FPS 145, 50-training-episode: mean/median 46.2/-0.6, min/max -1.8/102.2
Update 447/488, T 917504, FPS 145, 50-training-episode: mean/median 42.1/-0.7, min/max -1.8/102.2
Update 448/488, T 919552, FPS 145, 50-training-episode: mean/median 52.3/101.1, min/max -1.7/102.2
Update 449/488, T 921600, FPS 145, 50-training-episode: mean/median 60.6/101.4, min/max -1.7/102.1
Update 450/488, T 923648, FPS 145, 50-training-episode: mean/median 64.8/101.4, min/max -1.6/102.1
Update 451/488, T 925696, FPS 145, 50-training-episode: mean/median 64.7/101.4, min/max -1.2/102.2
Update 452/488, T 927744, FPS 145, 50-training-episode: mean/median 54.4/101.3, min/max -1.7/102.2
Update 453/488, T 929792, FPS 145, 50-training-episode: mean/median 54.4/101.2, min/max -1.8/102.2
Update 454/488, T 931840, FPS 145, 50-training-episode: mean/median 48.2/-0.6, min/max -1.8/102.2
Update 455/488, T 933888, FPS 145, 50-training-episode: mean/median 38.0/-0.7, min/max -1.8/102.3
Update 456/488, T 935936, FPS 145, 50-training-episode: mean/median 44.2/-0.6, min/max -1.7/102.3
Update 457/488, T 937984, FPS 145, 50-training-episode: mean/median 54.4/101.3, min/max -1.7/102.3
Update 458/488, T 940032, FPS 145, 50-training-episode: mean/median 46.2/-0.6, min/max -1.7/102.2
Update 459/488, T 942080, FPS 145, 50-training-episode: mean/median 50.3/50.1, min/max -1.7/102.1
Update 460/488, T 944128, FPS 145, 50-training-episode: mean/median 56.5/101.3, min/max -1.7/102.0
Update 461/488, T 946176, FPS 145, 50-training-episode: mean/median 48.3/-0.5, min/max -1.7/102.0
Update 462/488, T 948224, FPS 145, 50-training-episode: mean/median 50.3/50.4, min/max -1.7/102.1
Update 463/488, T 950272, FPS 145, 50-training-episode: mean/median 44.1/-0.7, min/max -1.7/102.1
Update 464/488, T 952320, FPS 145, 50-training-episode: mean/median 52.3/101.1, min/max -1.5/102.2
Update 465/488, T 954368, FPS 145, 50-training-episode: mean/median 60.5/101.2, min/max -1.6/102.2
Update 466/488, T 956416, FPS 145, 50-training-episode: mean/median 56.4/101.2, min/max -1.9/102.2
Update 467/488, T 958464, FPS 145, 50-training-episode: mean/median 56.4/101.2, min/max -1.9/102.2
Update 468/488, T 960512, FPS 145, 50-training-episode: mean/median 56.5/101.3, min/max -1.4/102.0
Update 469/488, T 962560, FPS 145, 50-training-episode: mean/median 54.4/101.2, min/max -1.5/102.0
Update 470/488, T 964608, FPS 145, 50-training-episode: mean/median 42.0/-0.6, min/max -1.8/102.3
Update 471/488, T 966656, FPS 145, 50-training-episode: mean/median 42.0/-0.7, min/max -2.0/102.3
Update 472/488, T 968704, FPS 146, 50-training-episode: mean/median 50.2/50.1, min/max -2.0/102.2
Update 473/488, T 970752, FPS 146, 50-training-episode: mean/median 58.4/101.2, min/max -1.9/102.2
Update 474/488, T 972800, FPS 146, 50-training-episode: mean/median 56.4/101.2, min/max -1.6/102.1
Update 475/488, T 974848, FPS 146, 50-training-episode: mean/median 56.5/101.3, min/max -1.6/102.3
Update 476/488, T 976896, FPS 146, 50-training-episode: mean/median 52.3/101.1, min/max -1.6/102.3
Update 477/488, T 978944, FPS 146, 50-training-episode: mean/median 54.3/101.1, min/max -2.0/102.3
Update 478/488, T 980992, FPS 146, 50-training-episode: mean/median 52.2/101.0, min/max -2.0/102.3
Update 479/488, T 983040, FPS 146, 50-training-episode: mean/median 50.3/50.3, min/max -1.7/102.4
Update 480/488, T 985088, FPS 146, 50-training-episode: mean/median 52.3/100.8, min/max -1.7/102.2
Update 481/488, T 987136, FPS 146, 50-training-episode: mean/median 52.3/101.0, min/max -1.7/102.1
Update 482/488, T 989184, FPS 146, 50-training-episode: mean/median 54.4/101.2, min/max -1.5/102.1
Update 483/488, T 991232, FPS 146, 50-training-episode: mean/median 50.3/50.5, min/max -1.5/102.1
Update 484/488, T 993280, FPS 146, 50-training-episode: mean/median 54.4/101.2, min/max -1.7/102.1
Update 485/488, T 995328, FPS 146, 50-training-episode: mean/median 60.5/101.4, min/max -1.7/102.1
Update 486/488, T 997376, FPS 146, 50-training-episode: mean/median 52.3/101.1, min/max -1.7/102.1
Saved ./trained_models/Walking20250807/plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt
Saved ./trained_models/Walking20250807/plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt.best
Update 487/488, T 999424, FPS 146, 50-training-episode: mean/median 56.5/101.2, min/max -1.7/102.1
Stage: 1/2 - noisy3x5b5 b2.0 q0.5 n10000
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x179f5d700>, 't_val_min': 10.0, 'sim_steps_max': 1000, 'reset_offset_tmax': 30, 'dataset': 'noisy3x5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 2.0, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.5, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.4, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 30128, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
noisy3x5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob']
Saved ./trained_models/Walking20250807/plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt
Update 0/4, T 2048, FPS 94, 50-training-episode: mean/median 7.0/-1.1, min/max -1.8/101.9
Update 1/4, T 4096, FPS 98, 50-training-episode: mean/median 21.4/-1.0, min/max -1.9/101.8
Update 2/4, T 6144, FPS 93, 50-training-episode: mean/median 5.0/-1.0, min/max -1.9/101.9
Saved ./trained_models/Walking20250807/plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt
Update 3/4, T 8192, FPS 91, 50-training-episode: mean/median 2.9/-1.1, min/max -2.0/101.2
Saved ./trained_models/Walking20250807//plume_Walk-v17_20250807_VRNN_constantx5b5noisy3x5b5_stepoob_bx2.72_t100000010000_q0.40.5_dmx0.80.8_dmn0.70.4_h64_wd0.00012_n1_walking_seed3012894.pt
Starting evaluation
Evaluating on dataset: switch15x5b5
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x16f934580>, 't_val_min': 10.0, 'sim_steps_max': 1000, 'reset_offset_tmax': 30, 'dataset': 'switch15x5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 1.0, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 0.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.4, 'r_shaping': ['step', 'oob'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.14159, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': False, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 30128, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
switch15x5b5
Exception: [Errno 2] No such file or directory: '/Users/aaravsinha/plume/plumedata//puff_data_switch15x5b5.pickle'
Traceback (most recent call last):
  File "/Users/aaravsinha/manyplume/oneplume/ppo/evalCli.py", line 271, in eval_loop
    env = make_vec_envs(
  File "/Users/aaravsinha/manyplume/oneplume/ppo/a2c_ppo_acktr/envs.py", line 132, in make_vec_envs
    envs = DummyVecEnv(envs)
  File "/opt/anaconda3/envs/py39/lib/python3.9/site-packages/stable_baselines3/common/vec_env/dummy_vec_env.py", line 26, in __init__
    self.envs = [fn() for fn in env_fns]
  File "/opt/anaconda3/envs/py39/lib/python3.9/site-packages/stable_baselines3/common/vec_env/dummy_vec_env.py", line 26, in <listcomp>
    self.envs = [fn() for fn in env_fns]
  File "/Users/aaravsinha/manyplume/oneplume/ppo/a2c_ppo_acktr/envs.py", line 34, in _thunk
    env = plume_env.PlumeEnvironment(
  File "/Users/aaravsinha/manyplume/oneplume/ppo/../plume_env.py", line 116, in __init__
    self.set_dataset(dataset)
  File "/Users/aaravsinha/manyplume/oneplume/ppo/../plume_env.py", line 206, in set_dataset
    self.data_puffs_all, self.data_wind_all = sim_analysis.load_plume(
  File "/Users/aaravsinha/manyplume/oneplume/ppo/../sim_analysis.py", line 173, in load_plume
    data_puffs = pandas.read_pickle(puff_filename)
  File "/opt/anaconda3/envs/py39/lib/python3.9/site-packages/pandas/io/pickle.py", line 185, in read_pickle
    with get_handle(
  File "/opt/anaconda3/envs/py39/lib/python3.9/site-packages/pandas/io/common.py", line 882, in get_handle
    handle = open(handle, ioargs.mode)
FileNotFoundError: [Errno 2] No such file or directory: '/Users/aaravsinha/plume/plumedata//puff_data_switch15x5b5.pickle'
Evaluating on dataset: switch30x5b5
Using Precomputed Plume...
